order_id,product_id,category,geography,marketing_channel,price,order_date
475,P00475,Clothing,Asia,Email,72.09,2024-01-20
476,P00476,Toys,Europe,Paid Ads,160.79,2024-08-28
477,P00477,Electronics,North America,Organic,109.08,2024-04-23
478,P00478,Clothing,North America,Organic,71.14,2024-04-12
479,P00479,Toys,Europe,Social Media,123.95,2024-08-23
480,P00480,Clothing,North America,Email,148.56,2024-06-28
481,P00481,Home,North America,Paid Ads,49.62,2024-06-05
482,P00482,Home,Europe,Social Media,89.98,2024-04-26
483,P00483,Clothing,Asia,Paid Ads,87.67,2024-04-24
484,P00484,Home,North America,Email,122.61,2024-01-13
485,P00485,Clothing,North America,Paid Ads,131.6,2024-12-03
486,P00486,Toys,Asia,Email,72.43,2024-04-08
487,P00487,Electronics,North America,Email,25.36,2024-07-23
488,P00488,Electronics,South America,Organic,151.59,2024-06-17
489,P00489,Toys,Europe,Organic,44.0,2024-05-22
490,P00490,Books,North America,Social Media,113.56,2024-02-05
491,P00491,Clothing,North America,Referral,93.4,2024-05-22
492,P00492,Home,North America,Social Media,108.12,2024-06-28
493,P00493,Electronics,North America,Social Media,182.56,2024-11-24
494,P00494,Electronics,North America,Organic,251.91,2024-09-17
495,P00495,Clothing,Europe,Organic,18.33,2024-07-23
496,P00496,Clothing,North America,Referral,149.2,2024-12-13
497,P00497,Clothing,Europe,Email,92.19,2024-10-01
498,P00498,Electronics,Europe,Social Media,152.39,2024-06-18
499,P00499,Toys,North America,Organic,147.86,2024-01-15
500,P00500,Toys,North America,Social Media,170.49,2024-02-29
501,P00501,Home,North America,Email,114.25,2024-05-13
502,P00502,Clothing,North America,Email,55.52,2024-04-01
503,P00503,Clothing,Asia,Social Media,146.38,2024-10-24
504,P00504,Books,North America,Email,105.9,2024-05-15
505,P00505,Home,Asia,Email,88.31,2024-01-20
506,P00506,Electronics,Europe,Organic,76.19,2024-02-25
507,P00507,Toys,Europe,Organic,150.32,2024-11-01
508,P00508,Books,Europe,Social Media,180.17,2024-08-10
509,P00509,Toys,Asia,Social Media,40.23,2024-06-25
510,P00510,Home,North America,Social Media,131.1,2024-06-09
511,P00511,Home,North America,Social Media,81.38,2024-08-11
512,P00512,Clothing,Europe,Organic,26.64,2024-11-06
513,P00513,Toys,North America,Referral,107.39,2024-09-18
514,P00514,Books,Europe,Organic,58.34,2024-02-29
515,P00515,Electronics,Europe,Organic,21.11,2024-07-16
516,P00516,Electronics,Europe,Email,60.91,2024-10-22
517,P00517,Clothing,Europe,Email,48.61,2024-04-07
518,P00518,Books,Europe,Paid Ads,67.67,2024-05-10
519,P00519,Toys,Asia,Referral,33.71,2024-01-23
520,P00520,Electronics,Asia,Email,80.24,2024-12-28
521,P00521,Clothing,Europe,Social Media,64.34,2024-08-11
522,P00522,Clothing,Europe,Organic,118.78,2024-01-01
523,P00523,Toys,Asia,Social Media,129.68,2024-09-23
524,P00524,Books,Europe,Organic,113.01,2024-10-02
525,P00525,Books,Europe,Paid Ads,88.23,2024-12-17
526,P00526,Clothing,Asia,Social Media,86.88,2024-12-09
527,P00527,Clothing,Europe,Referral,58.15,2024-04-10
528,P00528,Electronics,North America,Referral,59.35,2024-07-05
529,P00529,Electronics,Asia,Paid Ads,135.18,2024-08-08
530,P00530,Books,North America,Email,12.01,2024-02-05
531,P00531,Books,Asia,Social Media,95.96,2024-12-06
532,P00532,Toys,Asia,Organic,83.82,2024-06-18
533,P00533,Toys,Australia,Email,129.96,2024-11-15
534,P00534,Clothing,North America,Social Media,28.75,2024-06-09
535,P00535,Home,Europe,Email,100.62,2024-12-05
536,P00536,Toys,Europe,Organic,117.15,2024-03-04
537,P00537,Books,North America,Social Media,10.0,2024-06-02
538,P00538,Electronics,North America,Email,46.28,2024-09-16
539,P00539,Clothing,Europe,Social Media,95.41,2024-06-07
540,P00540,Electronics,Europe,Organic,125.71,2024-12-07
541,P00541,Toys,North America,Organic,109.12,2024-07-28
542,P00542,Home,Europe,Social Media,128.02,2024-06-16
543,P00543,Electronics,Asia,Referral,46.03,2024-07-25
544,P00544,Home,Asia,Social Media,20.56,2024-12-22
545,P00545,Home,South America,Organic,104.23,2024-05-31
546,P00546,Clothing,Europe,Organic,38.53,2024-10-10
547,P00547,Electronics,Australia,Organic,56.73,2024-03-06
548,P00548,Home,Asia,Social Media,146.61,2024-04-08
549,P00549,Clothing,North America,Paid Ads,109.45,2024-08-03
550,P00550,Home,North America,Paid Ads,71.59,2024-12-06
551,P00551,Clothing,Europe,Organic,65.1,2024-07-13
552,P00552,Books,Europe,Email,131.05,2024-12-12
553,P00553,Clothing,Europe,Social Media,110.6,2024-03-30
554,P00554,Clothing,Europe,Organic,39.27,2024-11-11
555,P00555,Books,Asia,Email,10.0,2024-10-18
556,P00556,Clothing,Europe,Organic,194.09,2024-06-03
557,P00557,Electronics,North America,Email,38.88,2024-07-26
558,P00558,Electronics,Asia,Organic,126.38,2024-10-07
559,P00559,Home,North America,Social Media,175.53,2024-01-01
560,P00560,Home,Australia,Social Media,107.38,2024-06-04
561,P00561,Home,North America,Social Media,69.98,2024-05-26
562,P00562,Electronics,Australia,Social Media,28.7,2024-04-17
563,P00563,Electronics,North America,Organic,28.0,2024-08-08
564,P00564,Electronics,North America,Organic,118.83,2024-10-23
565,P00565,Clothing,North America,Organic,172.55,2024-11-06
566,P00566,Clothing,Asia,Organic,80.23,2024-12-01
567,P00567,Clothing,Asia,Organic,72.21,2024-06-13
568,P00568,Clothing,Europe,Email,134.87,2024-08-26
569,P00569,Toys,South America,Email,65.7,2024-08-14
570,P00570,Clothing,Europe,Email,113.72,2024-08-14
571,P00571,Clothing,Europe,Organic,102.09,2024-12-11
572,P00572,Home,Asia,Social Media,79.53,2024-04-19
573,P00573,Clothing,North America,Social Media,99.22,2024-09-18
574,P00574,Home,North America,Organic,188.16,2024-08-30
575,P00575,Books,South America,Paid Ads,130.23,2024-03-27
576,P00576,Toys,South America,Organic,154.63,2024-12-03
577,P00577,Electronics,Australia,Organic,54.07,2024-02-13
578,P00578,Toys,South America,Organic,154.8,2024-05-25
579,P00579,Clothing,North America,Email,131.95,2024-09-20
580,P00580,Electronics,Asia,Organic,25.02,2024-12-05
581,P00581,Clothing,Europe,Paid Ads,126.99,2024-11-20
582,P00582,Toys,Australia,Social Media,74.34,2024-11-13
583,P00583,Clothing,Europe,Email,22.71,2024-06-20
584,P00584,Clothing,Europe,Social Media,106.49,2024-02-17
585,P00585,Home,Europe,Email,126.95,2024-04-30
586,P00586,Electronics,North America,Paid Ads,107.58,2024-12-10
587,P00587,Electronics,North America,Email,94.54,2024-06-07
588,P00588,Electronics,Asia,Email,83.47,2024-04-25
589,P00589,Electronics,Asia,Paid Ads,223.33,2024-04-11
590,P00590,Electronics,North America,Organic,40.87,2024-03-16
591,P00591,Electronics,Asia,Organic,143.65,2024-01-13
592,P00592,Home,Europe,Paid Ads,100.77,2024-01-24
593,P00593,Electronics,Europe,Email,57.28,2024-05-05
594,P00594,Clothing,North America,Organic,97.58,2024-08-31
595,P00595,Books,Asia,Social Media,30.35,2024-11-08
596,P00596,Clothing,Asia,Social Media,70.23,2024-02-07
597,P00597,Home,Europe,Email,97.65,2024-08-21
598,P00598,Electronics,Europe,Email,22.44,2024-07-31
599,P00599,Electronics,North America,Referral,125.32,2024-11-18
600,P00600,Electronics,Europe,Referral,51.81,2024-10-21
601,P00601,Electronics,North America,Paid Ads,27.41,2024-04-09
602,P00602,Electronics,North America,Email,45.98,2024-12-22
603,P00603,Electronics,Europe,Referral,208.8,2024-07-15
604,P00604,Electronics,South America,Organic,10.0,2024-09-10
605,P00605,Electronics,Europe,Email,121.81,2024-07-23
606,P00606,Clothing,North America,Organic,62.42,2024-05-04
607,P00607,Electronics,Europe,Social Media,82.49,2024-03-16
608,P00608,Clothing,Asia,Social Media,130.2,2024-12-01
609,P00609,Clothing,Asia,Paid Ads,127.74,2024-12-18
610,P00610,Home,Asia,Organic,65.97,2024-01-03
611,P00611,Electronics,Europe,Email,32.11,2024-02-24
612,P00612,Home,Asia,Organic,131.11,2024-08-05
613,P00613,Home,North America,Paid Ads,127.62,2024-04-22
614,P00614,Electronics,North America,Organic,85.75,2024-03-31
615,P00615,Books,North America,Email,122.1,2024-12-22
616,P00616,Toys,Europe,Social Media,77.71,2024-09-22
617,P00617,Electronics,South America,Social Media,58.65,2024-08-25
618,P00618,Electronics,Asia,Referral,100.2,2024-01-26
619,P00619,Books,North America,Email,125.95,2024-10-12
620,P00620,Home,North America,Email,115.46,2024-05-07
621,P00621,Electronics,North America,Email,125.46,2024-03-03
622,P00622,Electronics,North America,Paid Ads,61.97,2024-08-21
623,P00623,Clothing,Europe,Organic,179.09,2024-03-09
624,P00624,Clothing,South America,Organic,82.88,2024-08-25
625,P00625,Home,Australia,Email,94.05,2024-12-07
626,P00626,Clothing,Europe,Social Media,34.07,2024-09-28
627,P00627,Clothing,Asia,Paid Ads,90.31,2024-10-13
628,P00628,Home,Europe,Paid Ads,126.61,2024-10-31
629,P00629,Electronics,North America,Paid Ads,138.13,2024-06-11
630,P00630,Electronics,Europe,Paid Ads,178.1,2024-08-14
631,P00631,Home,Europe,Paid Ads,126.01,2024-11-09
632,P00632,Books,Asia,Organic,113.85,2024-09-15
633,P00633,Clothing,North America,Paid Ads,77.69,2024-08-06
634,P00634,Clothing,North America,Organic,66.91,2024-10-07
635,P00635,Electronics,North America,Social Media,148.51,2024-08-16
636,P00636,Clothing,Australia,Email,147.55,2024-03-22
637,P00637,Clothing,Europe,Referral,46.15,2024-08-31
638,P00638,Electronics,Asia,Email,136.15,2024-08-18
639,P00639,Electronics,Asia,Paid Ads,132.52,2024-05-12
640,P00640,Clothing,North America,Social Media,44.31,2024-05-06
641,P00641,Electronics,Europe,Email,127.02,2024-11-22
642,P00642,Clothing,Asia,Email,47.52,2024-05-21
643,P00643,Electronics,Europe,Social Media,10.0,2024-09-23
644,P00644,Clothing,South America,Social Media,91.99,2024-09-05
645,P00645,Electronics,North America,Social Media,112.89,2024-11-16
646,P00646,Books,North America,Paid Ads,94.25,2024-05-02
647,P00647,Clothing,Asia,Social Media,243.36,2024-05-20
648,P00648,Home,Asia,Social Media,118.94,2024-08-13
649,P00649,Home,Australia,Social Media,107.36,2024-02-09
650,P00650,Clothing,Europe,Organic,121.48,2024-12-31
651,P00651,Electronics,South America,Organic,77.93,2024-05-26
652,P00652,Clothing,Asia,Organic,146.47,2024-04-30
653,P00653,Clothing,Asia,Email,118.05,2024-05-19
654,P00654,Home,Europe,Social Media,115.76,2024-06-20
655,P00655,Clothing,North America,Organic,68.79,2024-06-12
656,P00656,Electronics,South America,Paid Ads,21.78,2024-10-03
657,P00657,Electronics,Europe,Social Media,74.93,2024-02-11
658,P00658,Clothing,Europe,Email,114.13,2024-03-11
659,P00659,Home,Europe,Social Media,77.77,2024-03-18
660,P00660,Clothing,Europe,Social Media,114.59,2024-04-28
661,P00661,Clothing,Europe,Organic,88.38,2024-07-15
662,P00662,Toys,North America,Organic,121.53,2024-12-21
663,P00663,Home,Asia,Social Media,51.16,2024-03-19
664,P00664,Electronics,Europe,Email,109.64,2024-12-27
665,P00665,Electronics,Europe,Referral,67.95,2024-04-19
666,P00666,Electronics,North America,Paid Ads,23.09,2024-02-02
667,P00667,Electronics,North America,Paid Ads,91.74,2024-07-31
668,P00668,Electronics,North America,Email,176.82,2024-07-27
669,P00669,Electronics,Asia,Organic,27.07,2024-06-18
670,P00670,Electronics,North America,Email,105.97,2024-10-04
671,P00671,Electronics,South America,Social Media,139.88,2024-08-26
672,P00672,Books,North America,Email,215.0,2024-07-31
673,P00673,Electronics,North America,Organic,75.35,2024-02-01
674,P00674,Clothing,North America,Social Media,68.4,2024-04-15
675,P00675,Clothing,North America,Paid Ads,41.67,2024-08-03
676,P00676,Toys,Asia,Social Media,157.03,2024-07-18
677,P00677,Electronics,Asia,Email,56.63,2024-10-26
678,P00678,Clothing,Europe,Social Media,81.47,2024-12-22
679,P00679,Toys,North America,Email,10.0,2024-01-11
680,P00680,Books,North America,Social Media,144.2,2024-10-21
681,P00681,Books,Europe,Social Media,157.91,2024-07-13
682,P00682,Electronics,Australia,Email,142.29,2024-09-01
683,P00683,Electronics,North America,Email,19.73,2024-01-04
684,P00684,Home,Asia,Organic,130.36,2024-06-29
685,P00685,Toys,Europe,Social Media,16.37,2024-06-01
686,P00686,Clothing,North America,Organic,102.9,2024-07-18
687,P00687,Clothing,Europe,Organic,110.25,2024-08-02
688,P00688,Electronics,North America,Email,115.51,2024-10-02
689,P00689,Home,Asia,Paid Ads,126.73,2024-10-06
690,P00690,Electronics,North America,Organic,99.6,2024-11-04
691,P00691,Clothing,Asia,Email,10.0,2024-04-22
692,P00692,Clothing,North America,Paid Ads,126.76,2024-09-06
693,P00693,Clothing,Australia,Paid Ads,104.88,2024-04-22
694,P00694,Electronics,North America,Referral,54.87,2024-05-19
695,P00695,Electronics,Asia,Organic,21.53,2024-08-11
696,P00696,Home,Asia,Email,177.0,2024-09-05
697,P00697,Electronics,Australia,Social Media,161.57,2024-01-15
698,P00698,Clothing,Europe,Organic,135.3,2024-07-18
699,P00699,Electronics,Asia,Referral,66.19,2024-06-21
700,P00700,Clothing,North America,Organic,10.0,2024-12-08
701,P00701,Clothing,North America,Paid Ads,138.23,2024-12-13
702,P00702,Electronics,Europe,Email,118.33,2024-07-26
703,P00703,Clothing,North America,Email,81.27,2024-03-25
704,P00704,Electronics,Australia,Paid Ads,156.24,2024-08-27
705,P00705,Electronics,North America,Organic,142.4,2024-03-06
706,P00706,Toys,Europe,Referral,108.8,2024-11-14
707,P00707,Clothing,Europe,Organic,101.75,2024-09-30
708,P00708,Books,Europe,Email,102.55,2024-01-14
709,P00709,Electronics,Europe,Organic,134.0,2024-07-20
710,P00710,Home,North America,Paid Ads,57.13,2024-10-30
711,P00711,Home,Europe,Organic,121.3,2024-10-15
712,P00712,Clothing,North America,Social Media,53.97,2024-12-05
713,P00713,Clothing,South America,Email,166.83,2024-01-14
714,P00714,Clothing,Asia,Organic,126.61,2024-02-12
715,P00715,Clothing,Australia,Social Media,65.59,2024-11-25
716,P00716,Toys,North America,Organic,104.03,2024-08-07
717,P00717,Books,North America,Social Media,57.31,2024-03-10
718,P00718,Toys,North America,Email,175.21,2024-08-24
719,P00719,Electronics,North America,Paid Ads,181.14,2024-04-03
720,P00720,Home,North America,Email,134.81,2024-01-26
721,P00721,Toys,Europe,Paid Ads,177.83,2024-05-13
722,P00722,Electronics,North America,Email,107.59,2024-07-13
723,P00723,Electronics,Europe,Referral,138.18,2024-06-16
724,P00724,Home,Asia,Social Media,161.24,2024-04-18
725,P00725,Clothing,Europe,Social Media,99.71,2024-08-20
726,P00726,Books,North America,Paid Ads,103.56,2024-06-16
727,P00727,Electronics,North America,Organic,146.68,2024-06-21
728,P00728,Home,Europe,Social Media,132.32,2024-07-13
729,P00729,Electronics,North America,Referral,62.23,2024-05-22
730,P00730,Electronics,Europe,Organic,10.0,2024-08-03
731,P00731,Electronics,North America,Referral,91.22,2024-05-09
732,P00732,Books,Asia,Organic,10.0,2024-02-11
733,P00733,Home,Asia,Email,50.45,2024-08-28
734,P00734,Clothing,Europe,Email,56.29,2024-01-10
735,P00735,Clothing,North America,Email,71.57,2024-10-03
736,P00736,Books,North America,Organic,141.02,2024-01-27
737,P00737,Clothing,Asia,Email,151.88,2024-06-28
738,P00738,Books,Europe,Social Media,125.44,2024-04-24
739,P00739,Clothing,North America,Social Media,131.63,2024-11-28
740,P00740,Clothing,North America,Social Media,132.81,2024-02-05
741,P00741,Clothing,North America,Paid Ads,10.0,2024-11-29
742,P00742,Clothing,Asia,Organic,100.51,2024-01-21
743,P00743,Home,North America,Organic,10.18,2024-01-16
744,P00744,Clothing,Europe,Referral,125.46,2024-05-06
745,P00745,Electronics,Europe,Organic,10.0,2024-04-12
746,P00746,Books,Europe,Referral,90.98,2024-01-11
747,P00747,Clothing,Asia,Email,127.39,2024-11-14
748,P00748,Clothing,Asia,Social Media,44.11,2024-03-19
749,P00749,Toys,Europe,Email,148.09,2024-05-02
750,P00750,Home,North America,Email,125.33,2024-03-05
751,P00751,Electronics,Europe,Paid Ads,119.04,2024-08-30
752,P00752,Toys,Europe,Organic,134.9,2024-12-08
753,P00753,Home,Europe,Social Media,82.04,2024-02-28
754,P00754,Clothing,Europe,Organic,107.6,2024-10-15
755,P00755,Electronics,North America,Organic,100.5,2024-04-21
756,P00756,Home,Europe,Social Media,99.37,2024-08-26
757,P00757,Home,North America,Organic,66.4,2024-12-24
758,P00758,Clothing,Asia,Paid Ads,37.87,2024-05-11
759,P00759,Books,North America,Paid Ads,83.16,2024-07-07
760,P00760,Home,Asia,Organic,80.4,2024-03-26
761,P00761,Electronics,North America,Email,63.16,2024-11-06
762,P00762,Clothing,Europe,Social Media,142.6,2024-11-06
763,P00763,Electronics,Asia,Email,41.39,2024-02-28
764,P00764,Home,North America,Organic,91.42,2024-03-24
765,P00765,Electronics,Asia,Email,158.32,2024-06-08
766,P00766,Clothing,Europe,Social Media,145.46,2024-02-25
767,P00767,Home,Europe,Paid Ads,160.81,2024-10-23
768,P00768,Books,North America,Paid Ads,70.46,2024-01-14
769,P00769,Clothing,Europe,Organic,139.21,2024-06-08
770,P00770,Books,Europe,Social Media,46.85,2024-10-21
771,P00771,Electronics,Europe,Social Media,86.21,2024-12-12
772,P00772,Books,Europe,Social Media,90.91,2024-07-11
773,P00773,Electronics,Europe,Organic,71.21,2024-07-22
774,P00774,Clothing,North America,Social Media,81.91,2024-04-11
775,P00775,Home,North America,Paid Ads,75.33,2024-02-08
776,P00776,Electronics,North America,Referral,50.88,2024-10-30
777,P00777,Electronics,North America,Email,142.82,2024-12-19
778,P00778,Home,Asia,Email,90.88,2024-11-17
779,P00779,Home,Asia,Organic,110.07,2024-05-04
780,P00780,Home,North America,Paid Ads,108.19,2024-02-22
781,P00781,Home,Australia,Paid Ads,102.74,2024-12-22
782,P00782,Clothing,Europe,Social Media,104.64,2024-06-03
783,P00783,Electronics,South America,Social Media,84.73,2024-12-16
784,P00784,Clothing,Asia,Organic,170.92,2024-11-03
785,P00785,Electronics,Asia,Organic,138.04,2024-03-02
786,P00786,Toys,North America,Social Media,100.92,2024-10-16
787,P00787,Clothing,North America,Organic,77.65,2024-01-22
788,P00788,Clothing,North America,Organic,94.06,2024-06-26
789,P00789,Clothing,Asia,Social Media,120.88,2024-09-29
790,P00790,Toys,North America,Paid Ads,175.0,2024-08-07
791,P00791,Electronics,Asia,Social Media,31.35,2024-12-04
792,P00792,Clothing,North America,Organic,132.99,2024-07-08
793,P00793,Clothing,Asia,Organic,156.34,2024-02-05
794,P00794,Home,North America,Email,25.66,2024-09-16
