product_id,category,geography,marketing_channel,return_risk_score,total_orders,total_returns,return_rate
P00419,Home,Europe,Paid Ads,0.1415015213761962,1,0,0.0
P00420,Home,Europe,Email,0.1395878360268364,1,0,0.0
P00421,Home,North America,Email,0.1435102534127904,1,1,1.0
P00422,Home,Europe,Paid Ads,0.152527950828923,1,0,0.0
P00423,Electronics,Europe,Organic,0.1399692604303218,1,0,0.0
P00424,Clothing,North America,Organic,0.1530829860270492,1,0,0.0
P00425,Electronics,Asia,Paid Ads,0.1336568342858014,1,0,0.0
P00426,Clothing,Asia,Organic,0.1360711802601009,1,1,1.0
P00427,Clothing,North America,Organic,0.1502698434998351,1,0,0.0
P00428,Books,Asia,Social Media,0.146717904306035,1,0,0.0
P00429,Clothing,North America,Social Media,0.1702593996871855,1,0,0.0
P00430,Electronics,Asia,Social Media,0.1485336791681368,1,0,0.0
P00431,Electronics,North America,Paid Ads,0.1656437796134457,1,0,0.0
P00432,Home,North America,Email,0.1438190350726809,1,0,0.0
P00433,Home,Europe,Email,0.1361951741785132,1,0,0.0
P00434,Electronics,Europe,Paid Ads,0.1470435665224782,1,0,0.0
P00435,Electronics,South America,Organic,0.1605363552996177,1,0,0.0
P00436,Home,North America,Organic,0.1532264552240837,1,0,0.0
P00437,Electronics,North America,Social Media,0.1672801942000774,1,0,0.0
P00438,Books,Europe,Paid Ads,0.1408682079621405,1,1,1.0
P00439,Home,Europe,Social Media,0.1565046978257182,1,0,0.0
P00440,Electronics,North America,Social Media,0.1678929307433476,1,1,1.0
P00441,Electronics,Europe,Social Media,0.1712635975512566,1,0,0.0
P00442,Toys,Asia,Social Media,0.1477465711880065,1,0,0.0
P00443,Clothing,Asia,Social Media,0.1446761988627951,1,0,0.0
P00444,Clothing,Australia,Organic,0.1258519487200795,1,0,0.0
P00445,Books,North America,Social Media,0.1790846979116449,1,0,0.0
P00446,Toys,Asia,Organic,0.1338401317510273,1,1,1.0
P00447,Toys,North America,Social Media,0.1754580149537651,1,0,0.0
P00448,Home,Europe,Social Media,0.1689465721335186,1,0,0.0
P00449,Clothing,Europe,Organic,0.140797564197277,1,0,0.0
P00450,Electronics,Australia,Paid Ads,0.1426601521556477,1,0,0.0
P00451,Home,Asia,Paid Ads,0.1451462356380401,1,0,0.0
P00452,Clothing,Australia,Referral,0.1493691350992018,1,0,0.0
P00453,Clothing,Asia,Organic,0.1330513389890903,1,0,0.0
P00454,Toys,South America,Organic,0.1614140628429769,1,0,0.0
P00455,Electronics,Asia,Organic,0.1336631219943058,1,0,0.0
P00456,Clothing,Europe,Organic,0.14101475403303,1,0,0.0
P00457,Electronics,North America,Social Media,0.1689254783802212,1,1,1.0
P00458,Clothing,North America,Organic,0.1530003816579229,1,1,1.0
P00459,Electronics,North America,Email,0.1467286372235186,1,1,1.0
P00460,Electronics,Europe,Email,0.142767707968255,1,0,0.0
P00461,Electronics,Europe,Organic,0.1454162687988083,1,0,0.0
P00462,Home,Europe,Social Media,0.1664492036750431,1,0,0.0
P00463,Home,Australia,Email,0.1278307365316684,1,1,1.0
P00464,Clothing,South America,Social Media,0.1720097308130346,1,0,0.0
P00465,Toys,North America,Referral,0.1679934418999382,1,0,0.0
P00466,Clothing,North America,Social Media,0.1648836769726706,1,0,0.0
P00467,Electronics,Europe,Social Media,0.1619421293256933,1,0,0.0
P00468,Books,North America,Paid Ads,0.1634712543906037,1,0,0.0
P00469,Electronics,Asia,Email,0.1309746523637075,1,0,0.0
P00470,Toys,Europe,Social Media,0.1648082911228016,1,0,0.0
P00471,Electronics,Europe,Email,0.1342052710645476,1,0,0.0
P00472,Toys,Asia,Social Media,0.1485309825795261,1,0,0.0
P00473,Electronics,Asia,Social Media,0.1541071637538934,1,0,0.0
P00474,Books,North America,Social Media,0.1681851216277054,1,1,1.0
P00475,Clothing,Asia,Email,0.1210902725968353,1,0,0.0
P00476,Toys,Europe,Paid Ads,0.1568920633838091,1,0,0.0
P00477,Electronics,North America,Organic,0.1495799911292726,1,0,0.0
P00478,Clothing,North America,Organic,0.1445905415907026,1,0,0.0
P00479,Toys,Europe,Social Media,0.1660074603835829,1,1,1.0
P00480,Clothing,North America,Email,0.147606112502622,1,0,0.0
P00481,Home,North America,Paid Ads,0.1490735687266166,1,0,0.0
P00482,Home,Europe,Social Media,0.1610988516153779,1,0,0.0
P00483,Clothing,Asia,Paid Ads,0.1343065033442285,1,0,0.0
P00484,Home,North America,Email,0.1450718521157274,1,0,0.0
P00485,Clothing,North America,Paid Ads,0.158869299279473,1,0,0.0
P00486,Toys,Asia,Email,0.1219513852838062,1,0,0.0
P00487,Electronics,North America,Email,0.1333436312880699,1,1,1.0
P00488,Electronics,South America,Organic,0.1617862313858223,1,0,0.0
P00489,Toys,Europe,Organic,0.1361344848635972,1,0,0.0
P00490,Books,North America,Social Media,0.1703052328734497,1,0,0.0
P00491,Clothing,North America,Referral,0.1607867918887659,1,0,0.0
P00492,Home,North America,Social Media,0.1706445524744655,1,1,1.0
P00493,Electronics,North America,Social Media,0.1808409528428087,1,0,0.0
P00495,Clothing,Europe,Organic,0.1323114060646309,1,0,0.0
P00496,Clothing,North America,Referral,0.1683064772868172,1,0,0.0
P00497,Clothing,Europe,Email,0.1347039847871215,1,0,0.0
P00498,Electronics,Europe,Social Media,0.1691780813138428,1,0,0.0
P00499,Toys,North America,Organic,0.1551557953038794,1,0,0.0
P00500,Toys,North America,Social Media,0.1798537301428739,1,0,0.0
P00501,Home,North America,Email,0.1440582373353972,1,0,0.0
P00502,Clothing,North America,Email,0.1364939176463613,1,0,0.0
P00503,Clothing,Asia,Social Media,0.1541545701280905,1,0,0.0
P00504,Books,North America,Email,0.1421063576459549,1,0,0.0
P00505,Home,Asia,Email,0.1233493617097053,1,0,0.0
P00506,Electronics,Europe,Organic,0.1392696760356121,1,0,0.0
P00507,Toys,Europe,Organic,0.1488645797000964,1,0,0.0
P00508,Books,Europe,Social Media,0.172304436881142,1,1,1.0
P00509,Toys,Asia,Social Media,0.1420068589586609,1,0,0.0
P00510,Home,North America,Social Media,0.1738568609338358,1,0,0.0
P00511,Home,North America,Social Media,0.1669661953411537,1,0,0.0
P00512,Clothing,Europe,Organic,0.1332495741550269,1,0,0.0
P00513,Toys,North America,Referral,0.1637021407031565,1,0,0.0
P00514,Books,Europe,Organic,0.1365759383751061,1,0,0.0
P00515,Electronics,Europe,Organic,0.1329214384009035,1,0,0.0
P00516,Electronics,Europe,Email,0.1314632838801937,1,0,0.0
P00517,Clothing,Europe,Email,0.129801016700505,1,0,0.0
P00518,Books,Europe,Paid Ads,0.1439151557509118,1,0,0.0
P00519,Toys,Asia,Referral,0.1350711774798338,1,0,0.0
P00520,Electronics,Asia,Email,0.1222195314608263,1,0,0.0
P00521,Clothing,Europe,Social Media,0.1570466952008465,1,1,1.0
P00522,Clothing,Europe,Organic,0.1440329096891637,1,0,0.0
P00523,Toys,Asia,Social Media,0.153031331821288,1,0,0.0
P00524,Books,Europe,Organic,0.1430206378028423,1,0,0.0
P00525,Books,Europe,Paid Ads,0.1464165265834407,1,0,0.0
P00526,Clothing,Asia,Social Media,0.1467006140111623,1,1,1.0
P00527,Clothing,Europe,Referral,0.1495456002215143,1,0,0.0
P00528,Electronics,North America,Referral,0.1566733052040989,1,1,1.0
P00529,Electronics,Asia,Paid Ads,0.1401254591196564,1,0,0.0
P00530,Books,North America,Email,0.1312493487573904,1,0,0.0
P00531,Books,Asia,Social Media,0.1474941011042121,1,0,0.0
P00532,Toys,Asia,Organic,0.1288483232902328,1,0,0.0
P00533,Toys,Australia,Email,0.1339528379677404,1,0,0.0
P00534,Clothing,North America,Social Media,0.1592206337462439,1,0,0.0
P00535,Home,Europe,Email,0.1362759351837083,1,1,1.0
P00536,Toys,Europe,Organic,0.1447909237346825,1,0,0.0
P00537,Books,North America,Social Media,0.1564346260271285,1,0,0.0
P00538,Electronics,North America,Email,0.1357317826268837,1,0,0.0
P00539,Clothing,Europe,Social Media,0.1611216097218309,1,0,0.0
P00540,Electronics,Europe,Organic,0.1451922288283286,1,0,0.0
P00541,Toys,North America,Organic,0.1502419756167153,1,0,0.0
P00542,Home,Europe,Social Media,0.1662031367944857,1,0,0.0
P00543,Electronics,Asia,Referral,0.135882082662803,1,0,0.0
P00544,Home,Asia,Social Media,0.1393638669729556,1,0,0.0
P00545,Home,South America,Organic,0.1559267571659337,1,0,0.0
P00546,Clothing,Europe,Organic,0.1346016947994854,1,0,0.0
P00547,Electronics,Australia,Organic,0.1310539596621864,1,1,1.0
P00548,Home,Asia,Social Media,0.1548574923991572,1,0,0.0
P00549,Clothing,North America,Paid Ads,0.1559887674894292,1,0,0.0
P00550,Home,North America,Paid Ads,0.151826649787192,1,0,0.0
P00551,Clothing,Europe,Organic,0.1376651034246886,1,0,0.0
P00552,Books,Europe,Email,0.1388983658841878,1,0,0.0
P00553,Clothing,Europe,Social Media,0.163144711672294,1,0,0.0
P00554,Clothing,Europe,Organic,0.1346862287794732,1,0,0.0
P00555,Books,Asia,Email,0.1144978707282015,1,0,0.0
P00556,Clothing,Europe,Organic,0.1533773689590268,1,0,0.0
P00557,Electronics,North America,Email,0.1348829314456782,1,1,1.0
P00558,Electronics,Asia,Organic,0.1330094018667874,1,0,0.0
P00559,Home,North America,Social Media,0.1802026548227645,1,0,0.0
P00560,Home,Australia,Social Media,0.1565350013870873,1,0,0.0
P00561,Home,North America,Social Media,0.1654173935202488,1,0,0.0
P00562,Electronics,Australia,Social Media,0.1462954562845248,1,0,0.0
P00563,Electronics,North America,Organic,0.1397470403168734,1,1,1.0
P00564,Electronics,North America,Organic,0.1508000573019595,1,0,0.0
P00565,Clothing,North America,Organic,0.1573275156956595,1,1,1.0
P00566,Clothing,Asia,Organic,0.1275905031333651,1,1,1.0
P00567,Clothing,Asia,Organic,0.1267178153585401,1,0,0.0
P00568,Clothing,Europe,Email,0.1396563526184881,1,0,0.0
P00569,Toys,South America,Email,0.1448245741865139,1,0,0.0
P00570,Clothing,Europe,Email,0.1371834191620275,1,0,0.0
P00571,Clothing,Europe,Organic,0.1420272324513616,1,0,0.0
P00572,Home,Asia,Social Media,0.1464440795006386,1,0,0.0
P00573,Clothing,North America,Social Media,0.1686889853063147,1,0,0.0
P00574,Home,North America,Organic,0.1600590572434577,1,0,0.0
P00575,Books,South America,Paid Ads,0.1652928078504787,1,0,0.0
P00576,Toys,South America,Organic,0.1628925881022926,1,0,0.0
P00577,Electronics,Australia,Organic,0.130757254862945,1,0,0.0
P00578,Toys,South America,Organic,0.1629153167570894,1,0,0.0
P00579,Clothing,North America,Email,0.1455688946081349,1,0,0.0
P00580,Electronics,Asia,Organic,0.1219615022582225,1,0,0.0
P00581,Clothing,Europe,Paid Ads,0.15156118163145,1,0,0.0
P00582,Toys,Australia,Social Media,0.1526385557591684,1,0,0.0
P00583,Clothing,Europe,Email,0.1269596474452521,1,0,0.0
P00584,Clothing,Europe,Social Media,0.1625953056766745,1,0,0.0
P00585,Home,Europe,Email,0.1393430897378461,1,0,0.0
P00586,Electronics,North America,Paid Ads,0.1560867807136382,1,0,0.0
P00587,Electronics,North America,Email,0.1413785963766158,1,0,0.0
P00588,Electronics,Asia,Email,0.1225596783213285,1,0,0.0
P00589,Electronics,Asia,Paid Ads,0.1508662315681835,1,0,0.0
P00590,Electronics,North America,Organic,0.1412708760014021,1,0,0.0
P00591,Electronics,Asia,Organic,0.1349741351945014,1,0,0.0
P00592,Home,Europe,Paid Ads,0.1489373266348659,1,0,0.0
P00593,Electronics,Europe,Email,0.1310574507735111,1,0,0.0
P00594,Clothing,North America,Organic,0.1478263925126097,1,0,0.0
P00595,Books,Asia,Social Media,0.1395877556402003,1,0,0.0
P00596,Clothing,Asia,Social Media,0.1446689195946313,1,0,0.0
P00597,Home,Europe,Email,0.1359335550912076,1,0,0.0
P00598,Electronics,Europe,Email,0.1272162398549057,1,0,0.0
P00599,Electronics,North America,Referral,0.1654101194665479,1,0,0.0
P00600,Electronics,Europe,Referral,0.1490834694634149,1,1,1.0
P00601,Electronics,North America,Paid Ads,0.1460106898596469,1,0,0.0
P00602,Electronics,North America,Email,0.1356972823391349,1,0,0.0
P00603,Electronics,Europe,Referral,0.1696810333485106,1,1,1.0
P00604,Electronics,South America,Organic,0.1438324812359091,1,0,0.0
P00605,Electronics,Europe,Email,0.1384321030288589,1,0,0.0
P00606,Clothing,North America,Organic,0.1435363293280154,1,1,1.0
P00607,Electronics,Europe,Social Media,0.1597625551248007,1,0,0.0
P00608,Clothing,Asia,Social Media,0.1520974549018346,1,0,0.0
P00609,Clothing,Asia,Paid Ads,0.1389401868610517,1,0,0.0
P00610,Home,Asia,Organic,0.126611338826875,1,0,0.0
P00611,Electronics,Europe,Email,0.1282726387998386,1,0,0.0
P00612,Home,Asia,Organic,0.1338436408523613,1,0,0.0
P00613,Home,North America,Paid Ads,0.1590368412794835,1,0,0.0
P00614,Electronics,North America,Organic,0.1466936099183081,1,0,0.0
P00615,Books,North America,Email,0.1440537185594784,1,0,0.0
P00616,Toys,Europe,Social Media,0.1598255088650463,1,0,0.0
P00617,Electronics,South America,Social Media,0.1706649168880251,1,0,0.0
P00618,Electronics,Asia,Referral,0.1422396161388823,1,0,0.0
P00619,Books,North America,Email,0.1445197690789239,1,1,1.0
P00620,Home,North America,Email,0.1442045793254573,1,0,0.0
P00621,Electronics,North America,Email,0.145098712243324,1,0,0.0
P00622,Electronics,North America,Paid Ads,0.1502865875019669,1,1,1.0
P00623,Clothing,Europe,Organic,0.1514774096939322,1,0,0.0
P00624,Clothing,South America,Organic,0.1525240093265616,1,0,0.0
P00625,Home,Australia,Email,0.129629724307925,1,0,0.0
P00626,Clothing,Europe,Social Media,0.1531577381106506,1,0,0.0
P00627,Clothing,Asia,Paid Ads,0.1346077304523771,1,0,0.0
P00628,Home,Europe,Paid Ads,0.1521772291708969,1,1,1.0
P00629,Electronics,North America,Paid Ads,0.1600729622770351,1,0,0.0
P00630,Electronics,Europe,Paid Ads,0.1584613825108246,1,0,0.0
P00631,Home,Europe,Paid Ads,0.1521013478235084,1,0,0.0
P00632,Books,Asia,Organic,0.1310110765849963,1,0,0.0
P00633,Clothing,North America,Paid Ads,0.1519329556227041,1,0,0.0
P00634,Clothing,North America,Organic,0.1440783506252727,1,0,0.0
P00635,Electronics,North America,Social Media,0.1759481544879821,1,0,0.0
P00636,Clothing,Australia,Email,0.135060257178517,1,0,0.0
P00637,Clothing,Europe,Referral,0.1480554438554243,1,1,1.0
P00638,Electronics,Asia,Email,0.128223119310148,1,0,0.0
P00639,Electronics,Asia,Paid Ads,0.1398115210241684,1,0,0.0
P00640,Clothing,North America,Social Media,0.1612735163077675,1,0,0.0
P00641,Electronics,Europe,Email,0.1390424599100312,1,1,1.0
P00642,Clothing,Asia,Email,0.1185498283498663,1,0,0.0
P00643,Electronics,Europe,Social Media,0.1504510951136598,1,0,0.0
P00644,Clothing,South America,Social Media,0.1749689866066292,1,0,0.0
P00645,Electronics,North America,Social Media,0.170941816431744,1,0,0.0
P00646,Books,North America,Paid Ads,0.1537011955917598,1,0,0.0
P00647,Clothing,Asia,Social Media,0.1669640265787298,1,0,0.0
P00648,Home,Asia,Social Media,0.1513401442176885,1,0,0.0
P00649,Home,Australia,Social Media,0.1565324124380801,1,1,1.0
P00650,Clothing,Europe,Organic,0.1443595799820227,1,0,0.0
P00651,Electronics,South America,Organic,0.1522301147381046,1,0,0.0
P00652,Clothing,Asia,Organic,0.1349959862953582,1,0,0.0
P00653,Clothing,Asia,Email,0.1259684303823614,1,0,0.0
P00654,Home,Europe,Social Media,0.164544070990336,1,0,0.0
P00655,Clothing,North America,Organic,0.1443058045173935,1,0,0.0
P00656,Electronics,South America,Paid Ads,0.1518022534552011,1,0,0.0
P00657,Electronics,Europe,Social Media,0.1587700771274889,1,0,0.0
P00658,Clothing,Europe,Email,0.1372310058193436,1,0,0.0
P00659,Home,Europe,Social Media,0.1594875633052644,1,0,0.0
P00660,Clothing,Europe,Social Media,0.1636795053645404,1,1,1.0
P00661,Clothing,Europe,Organic,0.1403971511784899,1,0,0.0
P00662,Toys,North America,Organic,0.1518019697774504,1,0,0.0
P00663,Home,Asia,Social Media,0.1430013470950279,1,0,0.0
P00664,Electronics,Europe,Email,0.1370151349165687,1,0,0.0
P00665,Electronics,Europe,Referral,0.1511020547938404,1,0,0.0
P00666,Electronics,North America,Paid Ads,0.1454833538483308,1,0,0.0
P00667,Electronics,North America,Paid Ads,0.1540520126327834,1,0,0.0
P00668,Electronics,North America,Email,0.1514572977367687,1,0,0.0
P00669,Electronics,Asia,Organic,0.1221768984624572,1,0,0.0
P00670,Electronics,North America,Email,0.142744417475076,1,0,0.0
P00671,Electronics,South America,Social Media,0.1822344521220677,1,0,0.0
P00672,Books,North America,Email,0.1556523763531645,1,0,0.0
P00673,Electronics,North America,Organic,0.1454218593126842,1,0,0.0
P00674,Clothing,North America,Social Media,0.1644938894748861,1,0,0.0
P00675,Clothing,North America,Paid Ads,0.1474383316129592,1,1,1.0
P00676,Toys,Asia,Social Media,0.156539304621418,1,0,0.0
P00677,Electronics,Asia,Email,0.1197578046777789,1,0,0.0
P00678,Clothing,Europe,Social Media,0.159282871353732,1,0,0.0
P00679,Toys,North America,Email,0.1322032348844675,1,0,0.0
P00680,Books,North America,Social Media,0.1745921273508208,1,0,0.0
P00681,Books,Europe,Social Media,0.1692141548910126,1,0,0.0
P00682,Electronics,Australia,Email,0.1347592183849353,1,0,0.0
P00683,Electronics,North America,Email,0.1327070317327383,1,0,0.0
P00684,Home,Asia,Organic,0.133758417960372,1,0,0.0
P00685,Toys,Europe,Social Media,0.151914099201695,1,1,1.0
P00686,Clothing,North America,Organic,0.1484846671065989,1,1,1.0
P00687,Clothing,Europe,Organic,0.143004911758889,1,0,0.0
P00688,Electronics,North America,Email,0.1438927989799601,1,0,0.0
P00689,Home,Asia,Paid Ads,0.1394392349644829,1,0,0.0
P00690,Electronics,North America,Organic,0.1484015228343549,1,0,0.0
P00691,Clothing,Asia,Email,0.1147594768488311,1,0,0.0
P00692,Clothing,North America,Paid Ads,0.1582362121870764,1,1,1.0
P00693,Clothing,Australia,Paid Ads,0.1424229897014353,1,0,0.0
P00694,Electronics,North America,Referral,0.1560938342884232,1,0,0.0
P00695,Electronics,Asia,Organic,0.121595555577424,1,0,0.0
P00696,Home,Asia,Email,0.1330641908691101,1,0,0.0
P00697,Electronics,Australia,Social Media,0.1633259336943653,1,0,0.0
P00698,Clothing,Europe,Organic,0.14604130116861,1,0,0.0
P00699,Electronics,Asia,Referral,0.1382196616908254,1,0,0.0
P00700,Clothing,North America,Organic,0.1373332479536075,1,0,0.0
P00701,Clothing,North America,Paid Ads,0.1597398567599127,1,0,0.0
P00702,Electronics,Europe,Email,0.1380256712893144,1,0,0.0
P00703,Clothing,North America,Email,0.1394969120965397,1,0,0.0
P00704,Electronics,Australia,Paid Ads,0.1490112840185732,1,0,0.0
P00705,Electronics,North America,Organic,0.1537832977421562,1,0,0.0
P00706,Toys,Europe,Referral,0.156992548478339,1,0,0.0
P00707,Clothing,Europe,Organic,0.1419866171089515,1,0,0.0
P00708,Books,Europe,Email,0.1355899031047522,1,0,0.0
P00709,Electronics,Europe,Organic,0.1462038923594864,1,0,0.0
P00710,Home,North America,Paid Ads,0.1500099918993058,1,0,0.0
P00711,Home,Europe,Organic,0.1449756610801752,1,0,0.0
P00712,Clothing,North America,Social Media,0.1625587161636655,1,0,0.0
P00713,Clothing,South America,Email,0.1565182948653768,1,1,1.0
P00714,Clothing,Asia,Organic,0.1327383871942908,1,0,0.0
P00715,Clothing,Australia,Social Media,0.150540715738214,1,0,0.0
P00716,Toys,North America,Organic,0.1496059655784042,1,1,1.0
P00717,Books,North America,Social Media,0.1626536185453732,1,0,0.0
P00718,Toys,North America,Email,0.1519175627990521,1,0,0.0
P00719,Electronics,North America,Paid Ads,0.1658240753713288,1,0,0.0
P00720,Home,North America,Email,0.1465616692964188,1,1,1.0
P00721,Toys,Europe,Paid Ads,0.1591146469039718,1,0,0.0
P00722,Electronics,North America,Email,0.1429388857574175,1,1,1.0
